,category,viewpoint,color,time,location,weather,accuracy,average_confidence
375,dog,front,white,night,in the city,snowing,0.7599999904632568,0.7524071931838989
376,dog,front,white,night,in the city,raining,0.7799999713897705,0.7603318095207214
377,dog,front,white,night,in the city,foggy,0.9199999570846558,0.7621356844902039
378,dog,front,white,night,in a garden,snowing,0.9399999976158142,0.7991774082183838
379,dog,front,white,night,in a garden,raining,0.9399999976158142,0.7740084528923035
380,dog,front,white,night,in a garden,foggy,0.9399999976158142,0.7770528793334961
381,dog,front,white,night,in the desert,snowing,0.8399999737739563,0.7825160026550293
382,dog,front,white,night,in the desert,raining,0.959999978542328,0.7690092325210571
383,dog,front,white,night,in the desert,foggy,0.9399999976158142,0.7569631934165955
384,dog,front,white,night,in the mountains,snowing,0.8399999737739563,0.7711500525474548
385,dog,front,white,night,in the mountains,raining,0.8399999737739563,0.7641003727912903
386,dog,front,white,night,in the mountains,foggy,0.699999988079071,0.7523757815361023
387,dog,front,black,day,at the beach,sunny,1.0,0.8993363976478577
388,dog,front,black,day,at the beach,snowing,1.0,0.890866219997406
389,dog,front,black,day,at the beach,raining,0.959999978542328,0.8764791488647461
390,dog,front,black,day,at the beach,foggy,1.0,0.8984618782997131
391,dog,front,black,day,in the forest,sunny,1.0,0.8984647989273071
392,dog,front,black,day,in the forest,snowing,1.0,0.886156439781189
393,dog,front,black,day,in the forest,raining,1.0,0.880418598651886
394,dog,front,black,day,in the forest,foggy,1.0,0.9023098349571228
395,dog,front,black,day,in the city,sunny,1.0,0.9044337868690492
396,dog,front,black,day,in the city,snowing,1.0,0.8907679319381714
397,dog,front,black,day,in the city,raining,0.9199999570846558,0.8824183344841003
398,dog,front,black,day,in the city,foggy,1.0,0.8918905258178711
399,dog,front,black,day,inside a house,sunny,1.0,0.8843409419059753
400,dog,front,black,day,in a garden,sunny,1.0,0.9068853259086608
401,dog,front,black,day,in a garden,snowing,1.0,0.8936988711357117
402,dog,front,black,day,in a garden,raining,1.0,0.8846656084060669
403,dog,front,black,day,in a garden,foggy,1.0,0.8931639194488525
404,dog,front,black,day,in the desert,sunny,1.0,0.8757185339927673
405,dog,front,black,day,in the desert,snowing,1.0,0.895447313785553
406,dog,front,black,day,in the desert,raining,1.0,0.8784716129302979
407,dog,front,black,day,in the desert,foggy,1.0,0.8918905258178711
408,dog,front,black,day,in the mountains,sunny,1.0,0.8906492590904236
409,dog,front,black,day,in the mountains,snowing,1.0,0.8910645246505737
410,dog,front,black,day,in the mountains,raining,1.0,0.9099724292755128
411,dog,front,black,day,in the mountains,foggy,1.0,0.8988021612167358
412,dog,front,black,night,at the beach,snowing,1.0,0.882121741771698
413,dog,front,black,night,at the beach,raining,0.9799999594688416,0.8830258250236511
414,dog,front,black,night,at the beach,foggy,1.0,0.89267498254776
415,dog,front,black,night,in the forest,snowing,0.9799999594688416,0.8576729893684387
416,dog,front,black,night,in the forest,raining,0.8999999761581421,0.8114643692970276
417,dog,front,black,night,in the forest,foggy,1.0,0.8807032704353333
418,dog,front,black,night,in the city,snowing,0.9399999976158142,0.8582570552825928
419,dog,front,black,night,in the city,raining,0.8799999952316284,0.8193727135658264
420,dog,front,black,night,in the city,foggy,0.959999978542328,0.8605117797851562
421,dog,front,black,night,in a garden,snowing,1.0,0.8568353056907654
422,dog,front,black,night,in a garden,raining,0.8999999761581421,0.8277626037597656
423,dog,front,black,night,in a garden,foggy,0.9799999594688416,0.8771535158157349
424,dog,front,black,night,in the desert,snowing,1.0,0.8796436190605164
425,dog,front,black,night,in the desert,raining,0.9399999976158142,0.8757526874542236
426,dog,front,black,night,in the desert,foggy,0.9399999976158142,0.8929075598716736
427,dog,front,black,night,in the mountains,snowing,1.0,0.8652653098106384
428,dog,front,black,night,in the mountains,raining,0.8799999952316284,0.8223143815994263
429,dog,front,black,night,in the mountains,foggy,0.9199999570846558,0.8843517899513245
430,dog,front,brown,day,at the beach,sunny,0.9399999976158142,0.8438268899917603
431,dog,front,brown,day,at the beach,snowing,1.0,0.8729840517044067
432,dog,front,brown,day,at the beach,raining,0.9799999594688416,0.8710094094276428
433,dog,front,brown,day,at the beach,foggy,0.9799999594688416,0.8576778769493103
434,dog,front,brown,day,in the forest,sunny,0.9799999594688416,0.8619595170021057
435,dog,front,brown,day,in the forest,snowing,0.9799999594688416,0.8596857190132141
436,dog,front,brown,day,in the forest,raining,0.959999978542328,0.8502203822135925
437,dog,front,brown,day,in the forest,foggy,0.959999978542328,0.8640266060829163
438,dog,front,brown,day,in the city,sunny,0.9799999594688416,0.8603143095970154
439,dog,front,brown,day,in the city,snowing,1.0,0.8577592968940735
440,dog,front,brown,day,in the city,raining,0.9799999594688416,0.8641237616539001
441,dog,front,brown,day,in the city,foggy,0.9799999594688416,0.8446388840675354
442,dog,front,brown,day,inside a house,sunny,0.9799999594688416,0.850759744644165
443,dog,front,brown,day,in a garden,sunny,1.0,0.882594883441925
444,dog,front,brown,day,in a garden,snowing,1.0,0.8749873042106628
445,dog,front,brown,day,in a garden,raining,0.959999978542328,0.8564240336418152
446,dog,front,brown,day,in a garden,foggy,1.0,0.8923252820968628
447,dog,front,brown,day,in the desert,sunny,0.9399999976158142,0.8349523544311523
448,dog,front,brown,day,in the desert,snowing,0.959999978542328,0.87239670753479
449,dog,front,brown,day,in the desert,raining,0.9799999594688416,0.8706660866737366
450,dog,front,brown,day,in the desert,foggy,0.959999978542328,0.8721431493759155
451,dog,front,brown,day,in the mountains,sunny,0.9399999976158142,0.8225218653678894
452,dog,front,brown,day,in the mountains,snowing,1.0,0.8738142848014832
453,dog,front,brown,day,in the mountains,raining,0.9799999594688416,0.8489872813224792
454,dog,front,brown,day,in the mountains,foggy,0.9199999570846558,0.8483397960662842
455,dog,front,brown,night,at the beach,snowing,1.0,0.8726779222488403
456,dog,front,brown,night,at the beach,raining,0.959999978542328,0.8634820580482483
457,dog,front,brown,night,at the beach,foggy,0.9399999976158142,0.8592236042022705
458,dog,front,brown,night,in the forest,snowing,0.9799999594688416,0.8586013317108154
459,dog,front,brown,night,in the forest,raining,0.959999978542328,0.8668262958526611
460,dog,front,brown,night,in the forest,foggy,0.959999978542328,0.8503848910331726
461,dog,front,brown,night,in the city,snowing,1.0,0.8239642977714539
462,dog,front,brown,night,in the city,raining,0.85999995470047,0.8121817111968994
463,dog,front,brown,night,in the city,foggy,0.9799999594688416,0.8375518321990967
464,dog,front,brown,night,in a garden,snowing,1.0,0.8431504368782043
465,dog,front,brown,night,in a garden,raining,0.8799999952316284,0.859292209148407
466,dog,front,brown,night,in a garden,foggy,0.9799999594688416,0.8517840504646301
467,dog,front,brown,night,in the desert,snowing,0.959999978542328,0.8614023923873901
468,dog,front,brown,night,in the desert,raining,0.8799999952316284,0.8391439914703369
469,dog,front,brown,night,in the desert,foggy,0.8399999737739563,0.8125378489494324
470,dog,front,brown,night,in the mountains,snowing,0.8799999952316284,0.859684407711029
471,dog,front,brown,night,in the mountains,raining,0.9399999976158142,0.8648078441619873
472,dog,front,brown,night,in the mountains,foggy,0.8399999737739563,0.8193697929382324
473,dog,front,beige,day,at the beach,sunny,0.8999999761581421,0.785934567451477
474,dog,front,beige,day,at the beach,snowing,0.9199999570846558,0.8187912702560425
475,dog,front,beige,day,at the beach,raining,0.9399999976158142,0.8651125431060791
476,dog,front,beige,day,at the beach,foggy,0.8399999737739563,0.8197507262229919
477,dog,front,beige,day,in the forest,sunny,0.9399999976158142,0.8019213676452637
478,dog,front,beige,day,in the forest,snowing,1.0,0.8686007261276245
479,dog,front,beige,day,in the forest,raining,0.9199999570846558,0.8407957553863525
480,dog,front,beige,day,in the forest,foggy,0.9199999570846558,0.8024053573608398
481,dog,front,beige,day,in the city,sunny,0.9799999594688416,0.8299533128738403
482,dog,front,beige,day,in the city,snowing,1.0,0.8163375854492188
483,dog,front,beige,day,in the city,raining,0.9199999570846558,0.834087073802948
484,dog,front,beige,day,in the city,foggy,0.9799999594688416,0.8057259917259216
485,dog,front,beige,day,inside a house,sunny,0.959999978542328,0.8336626291275024
486,dog,front,beige,day,in a garden,sunny,1.0,0.859421968460083
487,dog,front,beige,day,in a garden,snowing,0.959999978542328,0.833594799041748
488,dog,front,beige,day,in a garden,raining,0.959999978542328,0.8519339561462402
489,dog,front,beige,day,in a garden,foggy,1.0,0.8591570854187012
490,dog,front,beige,day,in the desert,sunny,0.7599999904632568,0.780302107334137
491,dog,front,beige,day,in the desert,snowing,0.85999995470047,0.8055905103683472
492,dog,front,beige,day,in the desert,raining,0.7799999713897705,0.7956946492195129
493,dog,front,beige,day,in the desert,foggy,0.7999999523162842,0.7789570689201355
494,dog,front,beige,day,in the mountains,sunny,0.959999978542328,0.8251637816429138
495,dog,front,beige,day,in the mountains,snowing,1.0,0.8435397744178772
496,dog,front,beige,day,in the mountains,raining,0.9399999976158142,0.8375358581542969
497,dog,front,beige,day,in the mountains,foggy,0.9199999570846558,0.8279479742050171
498,dog,front,beige,night,at the beach,snowing,0.9399999976158142,0.8047012686729431
499,dog,front,beige,night,at the beach,raining,0.8799999952316284,0.8623510599136353
500,dog,front,beige,night,at the beach,foggy,0.8399999737739563,0.829555094242096
501,dog,front,beige,night,in the forest,snowing,0.9199999570846558,0.8157951235771179
502,dog,front,beige,night,in the forest,raining,0.8999999761581421,0.8541241884231567
503,dog,front,beige,night,in the forest,foggy,0.8399999737739563,0.7800874710083008
504,dog,front,beige,night,in the city,snowing,0.959999978542328,0.7956429719924927
505,dog,front,beige,night,in the city,raining,0.8999999761581421,0.7922407388687134
506,dog,front,beige,night,in the city,foggy,0.8999999761581421,0.813217282295227
507,dog,front,beige,night,in a garden,snowing,0.8999999761581421,0.830992579460144
508,dog,front,beige,night,in a garden,raining,0.959999978542328,0.8330451846122742
509,dog,front,beige,night,in a garden,foggy,0.9799999594688416,0.8360610604286194
510,dog,front,beige,night,in the desert,snowing,0.8799999952316284,0.8062276840209961
511,dog,front,beige,night,in the desert,raining,0.7199999690055847,0.8374819755554199
512,dog,front,beige,night,in the desert,foggy,0.6599999666213989,0.770660400390625
513,dog,front,beige,night,in the mountains,snowing,0.9199999570846558,0.8250112533569336
514,dog,front,beige,night,in the mountains,raining,0.7999999523162842,0.8099749684333801
515,dog,front,beige,night,in the mountains,foggy,0.8799999952316284,0.792002260684967
516,dog,front,gray,day,at the beach,sunny,1.0,0.8797237873077393
517,dog,front,gray,day,at the beach,snowing,1.0,0.8595740795135498
518,dog,front,gray,day,at the beach,raining,1.0,0.8716244101524353
519,dog,front,gray,day,at the beach,foggy,0.9799999594688416,0.8733821511268616
520,dog,front,gray,day,in the forest,sunny,0.9799999594688416,0.8711984753608704
521,dog,front,gray,day,in the forest,snowing,0.9799999594688416,0.859506368637085
522,dog,front,gray,day,in the forest,raining,0.9799999594688416,0.8583753705024719
523,dog,front,gray,day,in the forest,foggy,1.0,0.8764503002166748
524,dog,front,gray,day,in the city,sunny,0.959999978542328,0.8708434700965881
525,dog,front,gray,day,in the city,snowing,1.0,0.8706993460655212
526,dog,front,gray,day,in the city,raining,0.9799999594688416,0.8242437839508057
527,dog,front,gray,day,in the city,foggy,0.9799999594688416,0.8651864528656006
528,dog,front,gray,day,inside a house,sunny,1.0,0.8410129547119141
529,dog,front,gray,day,in a garden,sunny,1.0,0.8877264261245728
530,dog,front,gray,day,in a garden,snowing,0.9799999594688416,0.8766863942146301
531,dog,front,gray,day,in a garden,raining,0.8999999761581421,0.8555020093917847
532,dog,front,gray,day,in a garden,foggy,1.0,0.8855544328689575
533,dog,front,gray,day,in the desert,sunny,0.9199999570846558,0.8356236219406128
534,dog,front,gray,day,in the desert,snowing,0.959999978542328,0.8672332763671875
535,dog,front,gray,day,in the desert,raining,1.0,0.8396077752113342
536,dog,front,gray,day,in the desert,foggy,0.959999978542328,0.8307921886444092
537,dog,front,gray,day,in the mountains,sunny,0.9799999594688416,0.8947988748550415
538,dog,front,gray,day,in the mountains,snowing,1.0,0.868320882320404
539,dog,front,gray,day,in the mountains,raining,0.959999978542328,0.8229091167449951
540,dog,front,gray,day,in the mountains,foggy,0.9399999976158142,0.8477843999862671
541,dog,front,gray,night,at the beach,snowing,0.959999978542328,0.8711495995521545
542,dog,front,gray,night,at the beach,raining,0.9399999976158142,0.8296111822128296
543,dog,front,gray,night,at the beach,foggy,0.9799999594688416,0.830531120300293
544,dog,front,gray,night,in the forest,snowing,0.85999995470047,0.8342211842536926
545,dog,front,gray,night,in the forest,raining,0.8999999761581421,0.8169817924499512
546,dog,front,gray,night,in the forest,foggy,0.959999978542328,0.8408267498016357
547,dog,front,gray,night,in the city,snowing,1.0,0.8388383984565735
548,dog,front,gray,night,in the city,raining,0.9399999976158142,0.7805526852607727
549,dog,front,gray,night,in the city,foggy,0.9799999594688416,0.8402718305587769
550,dog,front,gray,night,in a garden,snowing,1.0,0.8427522778511047
551,dog,front,gray,night,in a garden,raining,0.8999999761581421,0.8581639528274536
552,dog,front,gray,night,in a garden,foggy,0.9799999594688416,0.8527461290359497
553,dog,front,gray,night,in the desert,snowing,0.9799999594688416,0.8335186839103699
554,dog,front,gray,night,in the desert,raining,0.959999978542328,0.8170093894004822
555,dog,front,gray,night,in the desert,foggy,0.9399999976158142,0.813262939453125
556,dog,front,gray,night,in the mountains,snowing,0.959999978542328,0.8600232601165771
557,dog,front,gray,night,in the mountains,raining,0.85999995470047,0.8336443901062012
558,dog,front,gray,night,in the mountains,foggy,0.959999978542328,0.8523783683776855
559,dog,front,red,day,at the beach,sunny,0.9199999570846558,0.8274781703948975
560,dog,front,red,day,at the beach,snowing,0.9199999570846558,0.8347117304801941
561,dog,front,red,day,at the beach,raining,0.9399999976158142,0.8406710028648376
562,dog,front,red,day,at the beach,foggy,0.9399999976158142,0.8512532711029053
563,dog,front,red,day,in the forest,sunny,0.9399999976158142,0.8468732237815857
564,dog,front,red,day,in the forest,snowing,1.0,0.8746218681335449
565,dog,front,red,day,in the forest,raining,0.8999999761581421,0.8335480093955994
566,dog,front,red,day,in the forest,foggy,0.9399999976158142,0.8218166828155518
567,dog,front,red,day,in the city,sunny,0.9799999594688416,0.8522898554801941
568,dog,front,red,day,in the city,snowing,1.0,0.8247750401496887
569,dog,front,red,day,in the city,raining,0.8199999928474426,0.7984143495559692
570,dog,front,red,day,in the city,foggy,0.9399999976158142,0.8302615880966187
571,dog,front,red,day,inside a house,sunny,0.959999978542328,0.8291590809822083
572,dog,front,red,day,in a garden,sunny,0.9799999594688416,0.8707088828086853
573,dog,front,red,day,in a garden,snowing,0.959999978542328,0.8540629148483276
574,dog,front,red,day,in a garden,raining,0.9399999976158142,0.8395542502403259
575,dog,front,red,day,in a garden,foggy,1.0,0.8480618000030518
576,dog,front,red,day,in the desert,sunny,0.7799999713897705,0.7999853491783142
577,dog,front,red,day,in the desert,snowing,0.8999999761581421,0.8211934566497803
578,dog,front,red,day,in the desert,raining,0.9799999594688416,0.8423060178756714
579,dog,front,red,day,in the desert,foggy,0.8799999952316284,0.8424853086471558
580,dog,front,red,day,in the mountains,sunny,0.959999978542328,0.8074209690093994
581,dog,front,red,day,in the mountains,snowing,0.9199999570846558,0.8396257758140564
582,dog,front,red,day,in the mountains,raining,0.9399999976158142,0.8474615216255188
583,dog,front,red,day,in the mountains,foggy,0.9399999976158142,0.8294939994812012
584,dog,front,red,night,at the beach,snowing,0.9399999976158142,0.8509613871574402
585,dog,front,red,night,at the beach,raining,0.7999999523162842,0.8451343178749084
586,dog,front,red,night,at the beach,foggy,0.8999999761581421,0.8366877436637878
587,dog,front,red,night,in the forest,snowing,0.8199999928474426,0.8379347920417786
588,dog,front,red,night,in the forest,raining,0.3799999952316284,0.8819798231124878
589,dog,front,red,night,in the forest,foggy,0.6800000071525574,0.8359388709068298
590,dog,front,red,night,in the city,snowing,0.8399999737739563,0.8004217147827148
591,dog,front,red,night,in the city,raining,0.5399999618530273,0.8108890056610107
592,dog,front,red,night,in the city,foggy,0.8399999737739563,0.8194187879562378
593,dog,front,red,night,in a garden,snowing,0.959999978542328,0.8672492504119873
594,dog,front,red,night,in a garden,raining,0.199999988079071,0.8701750040054321
595,dog,front,red,night,in a garden,foggy,0.8399999737739563,0.8574666976928711
596,dog,front,red,night,in the desert,snowing,0.8799999952316284,0.813583254814148
597,dog,front,red,night,in the desert,raining,0.7400000095367432,0.8387808799743652
598,dog,front,red,night,in the desert,foggy,0.7999999523162842,0.8418307304382324
599,dog,front,red,night,in the mountains,snowing,0.7599999904632568,0.8678420186042786
600,dog,front,red,night,in the mountains,raining,0.2999999821186065,0.8800767064094543
601,dog,front,red,night,in the mountains,foggy,0.6399999856948853,0.8609592914581299
602,dog,front,green,day,at the beach,sunny,0.9199999570846558,0.7710216641426086
603,dog,front,green,day,at the beach,snowing,0.959999978542328,0.8281583189964294
604,dog,front,green,day,at the beach,raining,0.5999999642372131,0.7870944142341614
605,dog,front,green,day,at the beach,foggy,0.85999995470047,0.8014117479324341
606,dog,front,green,day,in the forest,sunny,0.9799999594688416,0.8366996049880981
607,dog,front,green,day,in the forest,snowing,0.9399999976158142,0.8253689408302307
608,dog,front,green,day,in the forest,raining,0.85999995470047,0.7868539094924927
609,dog,front,green,day,in the forest,foggy,1.0,0.8296021223068237
610,dog,front,green,day,in the city,sunny,0.9199999570846558,0.821156919002533
611,dog,front,green,day,in the city,snowing,0.7799999713897705,0.782317578792572
612,dog,front,green,day,in the city,raining,0.5999999642372131,0.7866502404212952
613,dog,front,green,day,in the city,foggy,0.85999995470047,0.7883663177490234
614,dog,front,green,day,inside a house,sunny,0.9399999976158142,0.7824558019638062
615,dog,front,green,day,in a garden,sunny,0.8799999952316284,0.8399360179901123
616,dog,front,green,day,in a garden,snowing,0.8199999928474426,0.8225566148757935
617,dog,front,green,day,in a garden,raining,0.6399999856948853,0.826513409614563
618,dog,front,green,day,in a garden,foggy,0.85999995470047,0.8454287052154541
619,dog,front,green,day,in the desert,sunny,0.8199999928474426,0.7818179130554199
620,dog,front,green,day,in the desert,snowing,0.9399999976158142,0.8172155618667603
621,dog,front,green,day,in the desert,raining,0.6399999856948853,0.8166128993034363
622,dog,front,green,day,in the desert,foggy,0.8199999928474426,0.7887853980064392
623,dog,front,green,day,in the mountains,sunny,0.9399999976158142,0.80409175157547
624,dog,front,green,day,in the mountains,snowing,0.8999999761581421,0.7919681668281555
625,dog,front,green,day,in the mountains,raining,0.85999995470047,0.7835384011268616
626,dog,front,green,day,in the mountains,foggy,0.85999995470047,0.7998369932174683
627,dog,front,green,night,at the beach,snowing,0.7599999904632568,0.756800651550293
628,dog,front,green,night,at the beach,raining,0.4799999892711639,0.7902171015739441
629,dog,front,green,night,at the beach,foggy,0.699999988079071,0.8104714751243591
630,dog,front,green,night,in the forest,snowing,0.6200000047683716,0.7721614837646484
631,dog,front,green,night,in the forest,raining,0.3400000035762787,0.8300232291221619
632,dog,front,green,night,in the forest,foggy,0.4799999892711639,0.8002264499664307
633,dog,front,green,night,in the city,snowing,0.6200000047683716,0.7554371953010559
634,dog,front,green,night,in the city,raining,0.2399999946355819,0.8613995313644409
635,dog,front,green,night,in the city,foggy,0.699999988079071,0.7986151576042175
636,dog,front,green,night,in a garden,snowing,0.5999999642372131,0.7599387168884277
637,dog,front,green,night,in a garden,raining,0.1799999922513961,0.9070046544075012
638,dog,front,green,night,in a garden,foggy,0.7599999904632568,0.7792424559593201
639,dog,front,green,night,in the desert,snowing,0.7199999690055847,0.783564567565918
640,dog,front,green,night,in the desert,raining,0.2599999904632568,0.8670867085456848
641,dog,front,green,night,in the desert,foggy,0.6399999856948853,0.7889271378517151
642,dog,front,green,night,in the mountains,snowing,0.4599999785423279,0.8274016976356506
643,dog,front,green,night,in the mountains,raining,0.0799999982118606,0.9263812303543092
644,dog,front,green,night,in the mountains,foggy,0.3999999761581421,0.8388932347297668
645,dog,front,blue,day,at the beach,sunny,0.9799999594688416,0.8122932314872742
646,dog,front,blue,day,at the beach,snowing,0.959999978542328,0.8299546837806702
647,dog,front,blue,day,at the beach,raining,0.7400000095367432,0.7366259694099426
648,dog,front,blue,day,at the beach,foggy,0.8999999761581421,0.7869431376457214
649,dog,front,blue,day,in the forest,sunny,0.959999978542328,0.7946620583534241
650,dog,front,blue,day,in the forest,snowing,0.9399999976158142,0.7727984189987183
651,dog,front,blue,day,in the forest,raining,0.8199999928474426,0.787312388420105
652,dog,front,blue,day,in the forest,foggy,1.0,0.8081849217414856
653,dog,front,blue,day,in the city,sunny,0.9199999570846558,0.8273348212242126
654,dog,front,blue,day,in the city,snowing,0.85999995470047,0.8151986002922058
655,dog,front,blue,day,in the city,raining,0.5399999618530273,0.7942951321601868
656,dog,front,blue,day,in the city,foggy,0.7999999523162842,0.7637253999710083
657,dog,front,blue,day,inside a house,sunny,0.9799999594688416,0.8176087737083435
658,dog,front,blue,day,in a garden,sunny,0.9799999594688416,0.8667392730712891
659,dog,front,blue,day,in a garden,snowing,0.8999999761581421,0.8159615993499756
660,dog,front,blue,day,in a garden,raining,0.6599999666213989,0.8205546140670776
661,dog,front,blue,day,in a garden,foggy,0.8999999761581421,0.8007658123970032
662,dog,front,blue,day,in the desert,sunny,0.9199999570846558,0.7768402099609375
663,dog,front,blue,day,in the desert,snowing,0.959999978542328,0.8206103444099426
664,dog,front,blue,day,in the desert,raining,0.699999988079071,0.8028276562690735
665,dog,front,blue,day,in the desert,foggy,0.9199999570846558,0.8033395409584045
666,dog,front,blue,day,in the mountains,sunny,0.9399999976158142,0.7947914004325867
667,dog,front,blue,day,in the mountains,snowing,0.9399999976158142,0.8446046113967896
668,dog,front,blue,day,in the mountains,raining,0.8399999737739563,0.7764738202095032
669,dog,front,blue,day,in the mountains,foggy,0.8999999761581421,0.807601809501648
670,dog,front,blue,night,at the beach,snowing,0.9199999570846558,0.799234926700592
671,dog,front,blue,night,at the beach,raining,0.5600000023841858,0.7986080050468445
672,dog,front,blue,night,at the beach,foggy,0.8399999737739563,0.8085607886314392
673,dog,front,blue,night,in the forest,snowing,0.6200000047683716,0.7363014221191406
674,dog,front,blue,night,in the forest,raining,0.199999988079071,0.8532229661941528
675,dog,front,blue,night,in the forest,foggy,0.3799999952316284,0.8139393925666809
676,dog,front,blue,night,in the city,snowing,0.699999988079071,0.7252665758132935
677,dog,front,blue,night,in the city,raining,0.3199999928474426,0.8073556423187256
678,dog,front,blue,night,in the city,foggy,0.7400000095367432,0.75468510389328
679,dog,front,blue,night,in a garden,snowing,0.6200000047683716,0.7773334980010986
680,dog,front,blue,night,in a garden,raining,0.1799999922513961,0.8498023748397827
681,dog,front,blue,night,in a garden,foggy,0.7599999904632568,0.8015347719192505
682,dog,front,blue,night,in the desert,snowing,0.9199999570846558,0.776630699634552
683,dog,front,blue,night,in the desert,raining,0.199999988079071,0.8810734152793884
684,dog,front,blue,night,in the desert,foggy,0.8199999928474426,0.797846794128418
685,dog,front,blue,night,in the mountains,snowing,0.6599999666213989,0.7841759920120239
686,dog,front,blue,night,in the mountains,raining,0.1400000005960464,0.8924371004104614
687,dog,front,blue,night,in the mountains,foggy,0.6599999666213989,0.8334596157073975
688,dog,rear,white,day,at the beach,sunny,0.9399999976158142,0.7978995442390442
689,dog,rear,white,day,at the beach,snowing,0.9399999976158142,0.7699272632598877
690,dog,rear,white,day,at the beach,raining,0.9399999976158142,0.7737231254577637
691,dog,rear,white,day,at the beach,foggy,0.9399999976158142,0.79461669921875
692,dog,rear,white,day,in the forest,sunny,0.8399999737739563,0.7533429265022278
693,dog,rear,white,day,in the forest,snowing,0.8999999761581421,0.8114147782325745
694,dog,rear,white,day,in the forest,raining,0.8999999761581421,0.7874304056167603
695,dog,rear,white,day,in the forest,foggy,0.7400000095367432,0.7830600738525391
696,dog,rear,white,day,in the city,sunny,0.85999995470047,0.733063817024231
697,dog,rear,white,day,in the city,snowing,0.85999995470047,0.7461823225021362
698,dog,rear,white,day,in the city,raining,0.7799999713897705,0.7550346851348877
699,dog,rear,white,day,in the city,foggy,0.85999995470047,0.7491347193717957
700,dog,rear,white,day,inside a house,sunny,0.7999999523162842,0.7926018834114075
701,dog,rear,white,day,in a garden,sunny,0.7599999904632568,0.7823196053504944
702,dog,rear,white,day,in a garden,snowing,0.8999999761581421,0.8283408284187317
703,dog,rear,white,day,in a garden,raining,0.7799999713897705,0.7618936896324158
704,dog,rear,white,day,in a garden,foggy,0.8799999952316284,0.76458740234375
705,dog,rear,white,day,in the desert,sunny,0.8999999761581421,0.7874676585197449
706,dog,rear,white,day,in the desert,snowing,0.6599999666213989,0.7821391820907593
707,dog,rear,white,day,in the desert,raining,0.9199999570846558,0.7802373170852661
708,dog,rear,white,day,in the desert,foggy,0.8999999761581421,0.7855247855186462
709,dog,rear,white,day,in the mountains,sunny,0.85999995470047,0.7937082648277283
710,dog,rear,white,day,in the mountains,snowing,0.8999999761581421,0.8085238337516785
711,dog,rear,white,day,in the mountains,raining,0.8399999737739563,0.8069553971290588
712,dog,rear,white,day,in the mountains,foggy,0.6800000071525574,0.7715372443199158
713,dog,rear,white,night,at the beach,snowing,0.6599999666213989,0.7233296632766724
714,dog,rear,white,night,at the beach,raining,0.7400000095367432,0.7786346077919006
715,dog,rear,white,night,at the beach,foggy,0.7599999904632568,0.7379513382911682
716,dog,rear,white,night,in the forest,snowing,0.7999999523162842,0.7977930903434753
717,dog,rear,white,night,in the forest,raining,0.7799999713897705,0.7490118741989136
718,dog,rear,white,night,in the forest,foggy,0.7799999713897705,0.745158314704895
719,dog,rear,white,night,in the city,snowing,0.699999988079071,0.7198631167411804
720,dog,rear,white,night,in the city,raining,0.4399999976158142,0.7489064335823059
721,dog,rear,white,night,in the city,foggy,0.7199999690055847,0.7140753865242004
722,dog,rear,white,night,in a garden,snowing,0.7599999904632568,0.7951216697692871
723,dog,rear,white,night,in a garden,raining,0.7599999904632568,0.7569583654403687
724,dog,rear,white,night,in a garden,foggy,0.8399999737739563,0.7352973222732544
725,dog,rear,white,night,in the desert,snowing,0.5199999809265137,0.7805761694908142
726,dog,rear,white,night,in the desert,raining,0.7400000095367432,0.7638357281684875
727,dog,rear,white,night,in the desert,foggy,0.8999999761581421,0.7771154642105103
728,dog,rear,white,night,in the mountains,snowing,0.6200000047683716,0.812581479549408
729,dog,rear,white,night,in the mountains,raining,0.6800000071525574,0.7877745032310486
730,dog,rear,white,night,in the mountains,foggy,0.6200000047683716,0.7348340153694153
731,dog,rear,black,day,at the beach,sunny,1.0,0.8843804001808167
732,dog,rear,black,day,at the beach,snowing,0.9799999594688416,0.8830351233482361
733,dog,rear,black,day,at the beach,raining,0.8399999737739563,0.8309032917022705
734,dog,rear,black,day,at the beach,foggy,0.959999978542328,0.8492355346679688
735,dog,rear,black,day,in the forest,sunny,1.0,0.881195604801178
736,dog,rear,black,day,in the forest,snowing,1.0,0.8748043775558472
737,dog,rear,black,day,in the forest,raining,0.8999999761581421,0.8232741951942444
738,dog,rear,black,day,in the forest,foggy,1.0,0.8788108825683594
739,dog,rear,black,day,in the city,sunny,0.9799999594688416,0.8473745584487915
740,dog,rear,black,day,in the city,snowing,0.9799999594688416,0.8575162887573242
741,dog,rear,black,day,in the city,raining,0.5999999642372131,0.8203152418136597
742,dog,rear,black,day,in the city,foggy,0.8999999761581421,0.8350757956504822
743,dog,rear,black,day,inside a house,sunny,0.8199999928474426,0.7528565526008606
744,dog,rear,black,day,in a garden,sunny,0.9799999594688416,0.8820865154266357
745,dog,rear,black,day,in a garden,snowing,1.0,0.8857694268226624
746,dog,rear,black,day,in a garden,raining,0.8799999952316284,0.8581860065460205
747,dog,rear,black,day,in a garden,foggy,1.0,0.8989625573158264
748,dog,rear,black,day,in the desert,sunny,1.0,0.8418105840682983
749,dog,rear,black,day,in the desert,snowing,1.0,0.871732771396637
750,dog,rear,black,day,in the desert,raining,0.9799999594688416,0.8590134978294373
